coverage,efficiency,threshold
0.9992453209901389,0.4416598100913963,0.03418578293093411
0.9991950090561481,0.4416473937021882,0.034223031152101506
0.9991950090561481,0.44165721529121355,0.03424952771045232
0.9991950090561481,0.441667037317084,0.03432907337815656
0.9991446971221574,0.44165462026020236,0.0343367188712476
0.9991446971221574,0.4416644426652433,0.03448978905041884
0.9991446971221574,0.4416742655071948,0.03449777263447613
0.9991446971221574,0.441684088786086,0.03451955673194808
0.9991446971221574,0.4416939125019461,0.0345448799075874
0.9991446971221574,0.4417037366548043,0.03465140674230858
0.9990943851881666,0.4416913187570898,0.03472968722661222
0.9990943851881666,0.4417207936649168,0.03478585776199332
0.9990943851881666,0.44173061950839726,0.034936034418011616
0.9990943851881666,0.44174044578902877,0.035034336178125985
0.9990943851881666,0.44175027250684046,0.03510093243404384
0.9990943851881666,0.4417600996618615,0.03515510125762921
0.9990943851881666,0.4417699272541212,0.03520953568096218
0.9990943851881666,0.4417797552836485,0.035315879569913916
0.9990943851881666,0.4417895837504728,0.03537533361405104
0.9990943851881666,0.44179941265462314,0.0353915606722921
0.9990943851881666,0.44180924199612875,0.03539921265608109
0.9990943851881666,0.4418190717750189,0.03541213764421563
0.9990943851881666,0.44182890199132274,0.035540933395232274
0.9990943851881666,0.4418387326450694,0.03558792599917622
0.9990943851881666,0.44184856373628817,0.03559051074917819
0.9990943851881666,0.44185839526500825,0.03560372605319314
0.9990943851881666,0.44186822723125874,0.03564317479293099
0.9990943851881666,0.441878059635069,0.03565504336186477
0.9990943851881666,0.4418878924764681,0.0357590387664086
0.9990943851881666,0.44189772575548536,0.03591590564377308
0.9990943851881666,0.4419075594721499,0.03603894415007957
0.9990943851881666,0.441917393626491,0.03615883766311588
0.9990440732541759,0.44190497385111827,0.036190469952270876
0.9990440732541759,0.44191480838563224,0.03621681548008308
0.9989937613201851,0.441902387999911,0.036231736310335
0.9989434493861944,0.44188996706133715,0.036246246888562435
0.9989434493861944,0.44189980191849726,0.03624689773219264
0.9988931374522036,0.4418873803694636,0.036291357138189186
0.9988931374522036,0.44189721560684636,0.03641204863235722
0.9988931374522036,0.44190705128205127,0.03642759682442088
0.9988931374522036,0.4419168873951076,0.03642936335245113
0.9988931374522036,0.4419267239460446,0.036521020108061034
0.9988931374522036,0.4419365609348915,0.036522987009715756
0.9988931374522036,0.4419463983616775,0.03654288570223482
0.9988428255182129,0.4419339759143423,0.03668243884527946
0.9988428255182129,0.44194381372156183,0.03669606260971277
0.9988428255182129,0.44195365196678615,0.03671913902266588
0.9987925135842222,0.44194122885129117,0.03672289765037324
0.9987925135842222,0.4419510674770142,0.03677927994665177
0.9987925135842222,0.4419609065408077,0.037152946830824055
0.9987925135842222,0.441970746042701,0.03715741809512607
0.9987925135842222,0.44198058598272333,0.037159960430904915
0.9987422016502314,0.4419681620839363,0.0371804981575053
0.9987422016502314,0.44197800240459545,0.03720561853611773
0.9981384584423425,0.4418288717651775,0.03721713867393229
0.9980881465083518,0.44181644061379477,0.03728762261133276
0.9980881465083518,0.441826280623608,0.037315811533388574
0.9980881465083518,0.4418361210717388,0.037362408431544196
0.9980881465083518,0.4418459619582164,0.037394418981387116
0.9980881465083518,0.4418558032830701,0.03744080913098279
0.9980881465083518,0.4418656450463293,0.03755661360731577
0.9980881465083518,0.44187548724802317,0.03759784179230006
0.9980881465083518,0.441885329888181,0.037630075717640966
0.9980881465083518,0.44189517296683223,0.03767222383708268
0.998037834574361,0.44188274080014256,0.037694403740837414
0.998037834574361,0.44189258425965117,0.037746009346406616
0.998037834574361,0.44190242815771885,0.037782644033044294
0.9979875226403703,0.44188999532179374,0.037841648149057584
0.9979875226403703,0.44189983960078416,0.037912546663449745
0.9979875226403703,0.44190968431839955,0.03796451853453636
0.9979372107063795,0.44189725081317116,0.038064885526033355
0.9979372107063795,0.4419070959117745,0.03808975152995701
0.9979372107063795,0.44191694144906873,0.03810745235982236
0.9979372107063795,0.441926787425083,0.03811769492484494
0.9978868987723888,0.44191435319281674,0.038157444674659056
0.9978868987723888,0.4419241995499209,0.03820249278334931
0.997836586838398,0.44191176470588234,0.038215792519562516
0.997836586838398,0.44192161144410524,0.03837595419889483
0.997836586838398,0.4419314586211507,0.038404280058880816
0.997836586838398,0.4419413062370479,0.038417085242856454
0.9977862749044073,0.44192887066583475,0.03843355160219799
0.9977862749044073,0.44193871866295265,0.0384534351378543
0.9977862749044073,0.4419485670989883,0.03848725681769264
0.9977862749044073,0.441958415973971,0.03854671729977992
0.9977862749044073,0.4419682652879301,0.03860263276511895
0.9977862749044073,0.441978115040895,0.0386692570161451
